DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
24Q061,I.S. 061 Leonardo Da Vinci,2018-19,2251,0,0,0,0,0,0,0,716,773,762,0,0,0,0,"1,030",45.8%,"1,221",54.2%,134,6.0%,57,2.5%,"2,008",89.2%,2,0.1%,5,0.2%,44,2.0%,1,0.0%,477,21.2%,720,32.0%,"2,104",93.5%,86.3%
24Q061,I.S. 061 Leonardo Da Vinci,2019-20,2265,0,0,0,0,0,0,0,754,735,776,0,0,0,0,"1,062",46.9%,"1,203",53.1%,113,5.0%,46,2.0%,"2,056",90.8%,0,0.0%,9,0.4%,40,1.8%,1,0.0%,503,22.2%,701,30.9%,"2,102",92.8%,88.7%
24Q061,I.S. 061 Leonardo Da Vinci,2020-21,2135,0,0,0,0,0,0,0,655,750,730,0,0,0,0,"1,049",49.1%,"1,086",50.9%,89,4.2%,39,1.8%,"1,967",92.1%,2,0.1%,8,0.4%,29,1.4%,1,0.0%,462,21.6%,796,37.3%,"1,984",92.9%,88.7%
24Q068,P.S. 068 Cambridge,2016-17,681,50,86,103,96,126,115,105,0,0,0,0,0,0,0,312,45.8%,369,54.2%,27,4.0%,22,3.2%,567,83.3%,3,0.4%,0,0.0%,61,9.0%,1,0.1%,138,20.3%,114,16.7%,387,56.8%,64.9%
24Q068,P.S. 068 Cambridge,2017-18,646,41,95,80,105,90,130,105,0,0,0,0,0,0,0,311,48.1%,335,51.9%,23,3.6%,17,2.6%,553,85.6%,3,0.5%,0,0.0%,50,7.7%,0,0.0%,143,22.1%,102,15.8%,466,72.1%,74.4%
24Q068,P.S. 068 Cambridge,2018-19,597,53,86,90,69,94,81,124,0,0,0,0,0,0,0,282,47.2%,315,52.8%,19,3.2%,10,1.7%,522,87.4%,3,0.5%,0,0.0%,43,7.2%,0,0.0%,129,21.6%,80,13.4%,414,69.3%,73.6%
24Q068,P.S. 068 Cambridge,2019-20,543,61,84,81,83,70,86,78,0,0,0,0,0,0,0,252,46.4%,291,53.6%,16,2.9%,9,1.7%,486,89.5%,3,0.6%,0,0.0%,28,5.2%,1,0.2%,123,22.7%,82,15.1%,404,74.4%,77.1%
24Q068,P.S. 068 Cambridge,2020-21,485,36,82,73,75,74,67,78,0,0,0,0,0,0,0,226,46.6%,259,53.4%,14,2.9%,9,1.9%,424,87.4%,0,0.0%,0,0.0%,37,7.6%,1,0.2%,115,23.7%,67,13.8%,348,71.8%,73.9%
24Q071,P.S. 071 Forest,2016-17,841,63,116,121,112,145,143,141,0,0,0,0,0,0,0,402,47.8%,439,52.2%,24,2.9%,11,1.3%,479,57.0%,4,0.5%,10,1.2%,313,37.2%,0,0.0%,156,18.5%,136,16.2%,702,83.5%,60.2%
24Q071,P.S. 071 Forest,2017-18,752,56,125,92,109,103,137,130,0,0,0,0,0,0,0,368,48.9%,384,51.1%,32,4.3%,7,0.9%,425,56.5%,3,0.4%,31,4.1%,254,33.8%,0,0.0%,144,19.1%,113,15.0%,656,87.2%,73.8%
24Q071,P.S. 071 Forest,2018-19,700,60,117,112,90,100,93,128,0,0,0,0,0,0,0,343,49.0%,357,51.0%,34,4.9%,6,0.9%,376,53.7%,4,0.6%,36,5.1%,244,34.9%,0,0.0%,133,19.0%,108,15.4%,597,85.3%,70.4%
24Q071,P.S. 071 Forest,2019-20,671,59,100,119,116,89,103,85,0,0,0,0,0,0,0,326,48.6%,345,51.4%,36,5.4%,8,1.2%,370,55.1%,2,0.3%,30,4.5%,225,33.5%,0,0.0%,124,18.5%,112,16.7%,567,84.5%,72.0%
24Q071,P.S. 071 Forest,2020-21,632,39,100,97,112,105,87,92,0,0,0,0,0,0,0,301,47.6%,331,52.4%,36,5.7%,8,1.3%,338,53.5%,3,0.5%,25,4.0%,222,35.1%,0,0.0%,109,17.2%,118,18.7%,542,85.8%,68.5%
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2016-17,2050,0,0,0,0,0,0,0,535,789,726,0,0,0,0,910,44.4%,"1,140",55.6%,568,27.7%,21,1.0%,"1,190",58.0%,3,0.1%,6,0.3%,259,12.6%,3,0.1%,381,18.6%,340,16.6%,"1,059",51.7%,51.6%
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2017-18,1971,0,0,0,0,0,0,0,516,687,768,0,0,0,0,894,45.4%,"1,077",54.6%,574,29.1%,21,1.1%,"1,138",57.7%,4,0.2%,6,0.3%,225,11.4%,3,0.2%,383,19.4%,284,14.4%,"1,408",71.4%,72.4%
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2018-19,1971,0,0,0,0,0,0,0,605,674,692,0,0,0,0,912,46.3%,"1,059",53.7%,573,29.1%,15,0.8%,"1,143",58.0%,3,0.2%,6,0.3%,229,11.6%,2,0.1%,382,19.4%,267,13.5%,"1,332",67.6%,69.0%
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2019-20,2007,0,0,0,0,0,0,0,537,784,686,0,0,0,0,979,48.8%,"1,028",51.2%,554,27.6%,24,1.2%,"1,187",59.1%,3,0.1%,7,0.3%,230,11.5%,2,0.1%,374,18.6%,265,13.2%,"1,396",69.6%,70.6%
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,2020-21,2069,0,0,0,0,0,0,0,590,704,775,0,0,0,0,999,48.3%,"1,070",51.7%,532,25.7%,13,0.6%,"1,282",62.0%,5,0.2%,7,0.3%,227,11.0%,3,0.1%,392,18.9%,347,16.8%,"1,471",71.1%,70.5%
24Q077,I.S. 077,2016-17,1020,0,0,0,0,0,0,0,358,339,323,0,0,0,0,501,49.1%,519,50.9%,92,9.0%,26,2.5%,811,79.5%,1,0.1%,1,0.1%,89,8.7%,0,0.0%,282,27.6%,224,22.0%,902,88.4%,65.2%
24Q077,I.S. 077,2017-18,1012,0,0,0,0,0,0,0,317,350,345,0,0,0,0,480,47.4%,532,52.6%,93,9.2%,22,2.2%,792,78.3%,2,0.2%,2,0.2%,101,10.0%,0,0.0%,288,28.5%,217,21.4%,937,92.6%,81.2%
24Q077,I.S. 077,2018-19,928,0,0,0,0,0,0,0,263,319,346,0,0,0,0,455,49.0%,473,51.0%,88,9.5%,18,1.9%,734,79.1%,1,0.1%,2,0.2%,85,9.2%,0,0.0%,269,29.0%,192,20.7%,843,90.8%,81.7%
24Q077,I.S. 077,2019-20,875,0,0,0,0,0,0,0,253,291,331,0,0,0,0,416,47.5%,459,52.5%,86,9.8%,16,1.8%,689,78.7%,1,0.1%,2,0.2%,81,9.3%,0,0.0%,248,28.3%,186,21.3%,780,89.1%,81.5%
24Q077,I.S. 077,2020-21,772,0,0,0,0,0,0,0,230,251,291,0,0,0,0,389,50.4%,383,49.6%,64,8.3%,13,1.7%,639,82.8%,2,0.3%,2,0.3%,52,6.7%,0,0.0%,225,29.1%,177,22.9%,668,86.5%,80.9%
24Q081,P.S. 81Q Jean Paul Richter,2016-17,757,61,97,92,109,120,142,136,0,0,0,0,0,0,0,362,47.8%,395,52.2%,38,5.0%,11,1.5%,659,87.1%,2,0.3%,3,0.4%,44,5.8%,0,0.0%,203,26.8%,183,24.2%,574,75.8%,78.1%
24Q081,P.S. 81Q Jean Paul Richter,2017-18,682,51,108,99,78,99,115,132,0,0,0,0,0,0,0,324,47.5%,358,52.5%,37,5.4%,9,1.3%,586,85.9%,2,0.3%,3,0.4%,45,6.6%,0,0.0%,184,27.0%,182,26.7%,569,83.4%,87.0%
24Q081,P.S. 81Q Jean Paul Richter,2018-19,643,46,88,97,98,92,103,119,0,0,0,0,0,0,0,310,48.2%,333,51.8%,34,5.3%,12,1.9%,544,84.6%,2,0.3%,2,0.3%,49,7.6%,0,0.0%,177,27.5%,171,26.6%,526,81.8%,85.9%
24Q081,P.S. 81Q Jean Paul Richter,2019-20,625,54,85,88,106,96,95,101,0,0,0,0,0,0,0,295,47.2%,330,52.8%,31,5.0%,12,1.9%,529,84.6%,5,0.8%,3,0.5%,45,7.2%,0,0.0%,161,25.8%,175,28.0%,508,81.3%,85.1%
24Q081,P.S. 81Q Jean Paul Richter,2020-21,587,38,87,86,86,108,92,90,0,0,0,0,0,0,0,285,48.6%,302,51.4%,29,4.9%,6,1.0%,505,86.0%,1,0.2%,3,0.5%,42,7.2%,1,0.2%,149,25.4%,151,25.7%,459,78.2%,82.6%
24Q087,P.S./I.S. 087 Middle Village,2016-17,592,51,62,58,61,60,58,50,75,72,45,0,0,0,0,283,47.8%,309,52.2%,27,4.6%,10,1.7%,300,50.7%,7,1.2%,2,0.3%,246,41.6%,0,0.0%,152,25.7%,42,7.1%,368,62.2%,46.2%
24Q087,P.S./I.S. 087 Middle Village,2017-18,606,46,67,53,49,60,68,63,44,81,75,0,0,0,0,287,47.4%,319,52.6%,20,3.3%,13,2.1%,315,52.0%,10,1.7%,1,0.2%,247,40.8%,0,0.0%,141,23.3%,52,8.6%,392,64.7%,57.8%
24Q087,P.S./I.S. 087 Middle Village,2018-19,617,71,61,65,55,51,54,70,56,55,79,0,0,0,0,296,48.0%,321,52.0%,30,4.9%,12,1.9%,341,55.3%,8,1.3%,3,0.5%,223,36.1%,0,0.0%,136,22.0%,55,8.9%,350,56.7%,51.8%
24Q087,P.S./I.S. 087 Middle Village,2019-20,607,68,68,55,58,57,56,59,70,60,56,0,0,0,0,288,47.4%,319,52.6%,37,6.1%,8,1.3%,352,58.0%,7,1.2%,3,0.5%,200,32.9%,0,0.0%,133,21.9%,46,7.6%,383,63.1%,56.9%
24Q087,P.S./I.S. 087 Middle Village,2020-21,558,38,59,61,52,56,55,57,59,65,56,0,0,0,0,273,48.9%,285,51.1%,29,5.2%,9,1.6%,324,58.1%,8,1.4%,4,0.7%,183,32.8%,1,0.2%,123,22.0%,48,8.6%,332,59.5%,57.2%
24Q088,P.S. 088 Seneca,2016-17,1033,35,148,163,174,179,157,177,0,0,0,0,0,0,0,492,47.6%,541,52.4%,69,6.7%,19,1.8%,509,49.3%,6,0.6%,3,0.3%,427,41.3%,0,0.0%,174,16.8%,171,16.6%,752,72.8%,54.0%
24Q088,P.S. 088 Seneca,2017-18,941,32,129,141,145,174,169,151,0,0,0,0,0,0,0,456,48.5%,485,51.5%,62,6.6%,18,1.9%,485,51.5%,8,0.9%,2,0.2%,366,38.9%,0,0.0%,169,18.0%,123,13.1%,714,75.9%,68.2%
24Q088,P.S. 088 Seneca,2018-19,862,36,115,125,128,139,162,157,0,0,0,0,0,0,0,394,45.7%,468,54.3%,68,7.9%,15,1.7%,425,49.3%,11,1.3%,4,0.5%,339,39.3%,0,0.0%,172,20.0%,134,15.5%,648,75.2%,65.7%
24Q088,P.S. 088 Seneca,2019-20,790,41,119,113,111,122,130,154,0,0,0,0,0,0,0,359,45.4%,431,54.6%,65,8.2%,16,2.0%,402,50.9%,9,1.1%,5,0.6%,293,37.1%,0,0.0%,166,21.0%,89,11.3%,583,73.8%,65.9%
24Q088,P.S. 088 Seneca,2020-21,694,43,103,104,103,96,123,122,0,0,0,0,0,0,0,313,45.1%,381,54.9%,72,10.4%,15,2.2%,342,49.3%,7,1.0%,6,0.9%,252,36.3%,0,0.0%,148,21.3%,81,11.7%,526,75.8%,66.9%
24Q089,P.S. 089 Elmhurst,2016-17,1995,0,307,323,330,337,376,322,0,0,0,0,0,0,0,998,50.0%,997,50.0%,426,21.4%,2,0.1%,"1,518",76.1%,1,0.1%,13,0.7%,35,1.8%,0,0.0%,319,16.0%,894,44.8%,"1,092",54.7%,61.8%
24Q089,P.S. 089 Elmhurst,2017-18,1961,0,301,303,321,340,345,351,0,0,0,0,0,0,0,987,50.3%,974,49.7%,445,22.7%,1,0.1%,"1,459",74.4%,3,0.2%,12,0.6%,41,2.1%,0,0.0%,310,15.8%,913,46.6%,"1,544",78.7%,81.9%
24Q089,P.S. 089 Elmhurst,2018-19,1810,0,250,289,298,322,332,319,0,0,0,0,0,0,0,918,50.7%,892,49.3%,405,22.4%,1,0.1%,"1,346",74.4%,5,0.3%,13,0.7%,40,2.2%,0,0.0%,294,16.2%,796,44.0%,"1,422",78.6%,81.4%
24Q089,P.S. 089 Elmhurst,2019-20,1707,0,251,252,277,295,318,314,0,0,0,0,0,0,0,845,49.5%,862,50.5%,385,22.6%,3,0.2%,"1,275",74.7%,2,0.1%,8,0.5%,34,2.0%,0,0.0%,299,17.5%,740,43.4%,"1,403",82.2%,83.6%
24Q089,P.S. 089 Elmhurst,2020-21,1529,0,213,237,232,277,283,287,0,0,0,0,0,0,0,751,49.1%,778,50.9%,353,23.1%,4,0.3%,"1,136",74.3%,2,0.1%,7,0.5%,27,1.8%,0,0.0%,270,17.7%,718,47.0%,"1,233",80.6%,81.9%
24Q091,P.S. 091 Richard Arkwright,2016-17,765,73,118,122,102,106,120,124,0,0,0,0,0,0,0,382,49.9%,383,50.1%,30,3.9%,14,1.8%,377,49.3%,4,0.5%,2,0.3%,338,44.2%,0,0.0%,172,22.5%,90,11.8%,545,71.2%,48.3%
24Q091,P.S. 091 Richard Arkwright,2017-18,750,62,129,116,129,104,101,109,0,0,0,0,0,0,0,366,48.8%,384,51.2%,28,3.7%,14,1.9%,371,49.5%,4,0.5%,3,0.4%,330,44.0%,0,0.0%,163,21.7%,89,11.9%,539,71.9%,53.6%
24Q091,P.S. 091 Richard Arkwright,2018-19,737,79,118,115,113,116,99,97,0,0,0,0,0,0,0,362,49.1%,375,50.9%,23,3.1%,15,2.0%,378,51.3%,3,0.4%,1,0.1%,317,43.0%,0,0.0%,137,18.6%,81,11.0%,485,65.8%,54.7%
24Q091,P.S. 091 Richard Arkwright,2019-20,782,97,114,122,115,114,118,102,0,0,0,0,0,0,0,393,50.3%,389,49.7%,24,3.1%,17,2.2%,405,51.8%,3,0.4%,2,0.3%,331,42.3%,0,0.0%,127,16.2%,80,10.2%,531,67.9%,57.8%
24Q091,P.S. 091 Richard Arkwright,2020-21,767,74,113,106,127,119,116,112,0,0,0,0,0,0,0,373,48.6%,394,51.4%,31,4.0%,18,2.3%,398,51.9%,3,0.4%,4,0.5%,313,40.8%,0,0.0%,139,18.1%,62,8.1%,531,69.2%,56.6%
24Q093,I.S. 093 Ridgewood,2016-17,1103,0,0,0,0,0,0,0,316,389,398,0,0,0,0,550,49.9%,553,50.1%,116,10.5%,15,1.4%,769,69.7%,0,0.0%,6,0.5%,197,17.9%,0,0.0%,242,21.9%,182,16.5%,828,75.1%,62.2%
24Q093,I.S. 093 Ridgewood,2017-18,1099,0,0,0,0,0,0,0,364,357,378,0,0,0,0,524,47.7%,575,52.3%,101,9.2%,21,1.9%,783,71.2%,2,0.2%,3,0.3%,189,17.2%,0,0.0%,240,21.8%,168,15.3%,"1,042",94.8%,76.7%
24Q093,I.S. 093 Ridgewood,2018-19,1124,0,0,0,0,0,0,0,382,384,358,0,0,0,0,551,49.0%,573,51.0%,85,7.6%,28,2.5%,810,72.1%,2,0.2%,5,0.4%,193,17.2%,1,0.1%,245,21.8%,153,13.6%,"1,014",90.2%,75.3%
24Q093,I.S. 093 Ridgewood,2019-20,1155,0,0,0,0,0,0,0,366,406,383,0,0,0,0,542,46.9%,613,53.1%,88,7.6%,26,2.3%,816,70.6%,2,0.2%,9,0.8%,213,18.4%,1,0.1%,248,21.5%,163,14.1%,"1,064",92.1%,76.4%
24Q093,I.S. 093 Ridgewood,2020-21,1083,0,0,0,0,0,0,0,321,375,387,0,0,0,0,510,47.1%,573,52.9%,69,6.4%,18,1.7%,791,73.0%,2,0.2%,9,0.8%,194,17.9%,0,0.0%,222,20.5%,179,16.5%,"1,018",94.0%,73.2%
24Q102,P.S. 102 Bayview,2016-17,1318,40,129,130,150,154,156,147,155,144,113,0,0,0,0,658,49.9%,660,50.1%,794,60.2%,33,2.5%,435,33.0%,4,0.3%,8,0.6%,44,3.3%,0,0.0%,165,12.5%,186,14.1%,"1,133",86.0%,47.0%
24Q102,P.S. 102 Bayview,2017-18,1326,40,133,130,129,145,163,161,139,143,143,0,0,0,0,640,48.3%,686,51.7%,807,60.9%,39,2.9%,424,32.0%,4,0.3%,8,0.6%,44,3.3%,0,0.0%,179,13.5%,191,14.4%,"1,140",86.0%,68.2%
24Q102,P.S. 102 Bayview,2018-19,1303,40,126,130,113,131,155,173,148,141,146,0,0,0,0,629,48.3%,674,51.7%,792,60.8%,40,3.1%,415,31.8%,10,0.8%,7,0.5%,39,3.0%,0,0.0%,186,14.3%,173,13.3%,"1,099",84.3%,69.3%
24Q102,P.S. 102 Bayview,2019-20,1279,36,121,136,130,126,126,156,161,143,144,0,0,0,0,620,48.5%,659,51.5%,777,60.8%,39,3.0%,408,31.9%,11,0.9%,7,0.5%,37,2.9%,0,0.0%,167,13.1%,188,14.7%,"1,047",81.9%,73.6%
24Q102,P.S. 102 Bayview,2020-21,1233,35,113,121,127,131,124,132,151,159,140,0,0,0,0,580,47.0%,653,53.0%,762,61.8%,46,3.7%,371,30.1%,9,0.7%,10,0.8%,35,2.8%,0,0.0%,160,13.0%,193,15.7%,"1,033",83.8%,70.0%
24Q110,P.S. 110,2016-17,607,0,186,202,121,42,56,0,0,0,0,0,0,0,0,316,52.1%,291,47.9%,42,6.9%,5,0.8%,554,91.3%,0,0.0%,1,0.2%,5,0.8%,0,0.0%,105,17.3%,238,39.2%,Above 95%,Above 95%,76.1%
24Q110,P.S. 110,2017-18,790,0,184,176,191,127,53,59,0,0,0,0,0,0,0,403,51.0%,387,49.0%,58,7.3%,6,0.8%,720,91.1%,0,0.0%,1,0.1%,5,0.6%,0,0.0%,149,18.9%,317,40.1%,747,94.6%,90.5%
24Q110,P.S. 110,2018-19,894,0,168,178,176,187,131,54,0,0,0,0,0,0,0,451,50.4%,443,49.6%,68,7.6%,3,0.3%,817,91.4%,0,0.0%,2,0.2%,4,0.4%,0,0.0%,178,19.9%,373,41.7%,829,92.7%,89.3%
24Q110,P.S. 110,2019-20,980,0,159,164,170,177,191,119,0,0,0,0,0,0,0,495,50.5%,485,49.5%,81,8.3%,2,0.2%,888,90.6%,0,0.0%,3,0.3%,6,0.6%,0,0.0%,181,18.5%,356,36.3%,906,92.4%,90.0%
24Q110,P.S. 110,2020-21,958,0,160,140,156,165,171,166,0,0,0,0,0,0,0,467,48.7%,491,51.3%,78,8.1%,1,0.1%,869,90.7%,0,0.0%,4,0.4%,6,0.6%,0,0.0%,173,18.1%,394,41.1%,Above 95%,Above 95%,87.0%
24Q113,P.S./I.S. 113 Anthony J. Pranzo,2016-17,926,0,85,95,92,98,98,99,108,135,116,0,0,0,0,455,49.1%,471,50.9%,49,5.3%,9,1.0%,373,40.3%,8,0.9%,2,0.2%,485,52.4%,0,0.0%,144,15.6%,41,4.4%,578,62.4%,22.8%
24Q113,P.S./I.S. 113 Anthony J. Pranzo,2017-18,896,0,94,84,88,91,93,101,103,109,133,0,0,0,0,446,49.8%,450,50.2%,47,5.2%,9,1.0%,375,41.9%,8,0.9%,2,0.2%,455,50.8%,0,0.0%,138,15.4%,46,5.1%,507,56.6%,33.8%
24Q113,P.S./I.S. 113 Anthony J. Pranzo,2018-19,884,36,88,96,90,85,95,89,105,100,100,0,0,0,0,439,49.7%,445,50.3%,54,6.1%,14,1.6%,366,41.4%,7,0.8%,3,0.3%,440,49.8%,0,0.0%,138,15.6%,53,6.0%,415,46.9%,33.8%
24Q113,P.S./I.S. 113 Anthony J. Pranzo,2019-20,866,32,83,87,92,94,86,96,96,100,100,0,0,0,0,433,50.0%,433,50.0%,54,6.2%,13,1.5%,358,41.3%,6,0.7%,3,0.3%,432,49.9%,0,0.0%,131,15.1%,46,5.3%,399,46.1%,36.3%
24Q113,P.S./I.S. 113 Anthony J. Pranzo,2020-21,839,34,87,79,86,90,88,87,95,92,101,0,0,0,0,410,48.9%,429,51.1%,65,7.7%,11,1.3%,367,43.7%,9,1.1%,1,0.1%,386,46.0%,0,0.0%,124,14.8%,63,7.5%,402,47.9%,37.2%
24Q119,P.S./I.S. 119 The Glendale,2016-17,1237,0,93,113,111,117,93,60,200,221,229,0,0,0,0,625,50.5%,612,49.5%,335,27.1%,21,1.7%,378,30.6%,8,0.6%,5,0.4%,490,39.6%,0,0.0%,112,9.1%,48,3.9%,776,62.7%,38.0%
24Q119,P.S./I.S. 119 The Glendale,2017-18,1277,0,99,109,114,112,114,90,233,187,219,0,0,0,0,652,51.1%,625,48.9%,330,25.8%,23,1.8%,388,30.4%,12,0.9%,21,1.6%,503,39.4%,0,0.0%,111,8.7%,46,3.6%,948,74.2%,47.2%
24Q119,P.S./I.S. 119 The Glendale,2018-19,1275,0,88,111,103,116,120,118,226,219,174,0,0,0,0,649,50.9%,626,49.1%,345,27.1%,25,2.0%,377,29.6%,14,1.1%,13,1.0%,501,39.3%,0,0.0%,116,9.1%,32,2.5%,941,73.8%,48.0%
24Q119,P.S./I.S. 119 The Glendale,2019-20,1320,0,93,105,109,101,118,115,232,229,218,0,0,0,0,666,50.5%,654,49.5%,388,29.4%,21,1.6%,394,29.8%,16,1.2%,11,0.8%,490,37.1%,0,0.0%,123,9.3%,40,3.0%,918,69.5%,49.7%
24Q119,P.S./I.S. 119 The Glendale,2020-21,1269,0,77,102,98,98,100,114,235,221,224,0,0,0,0,642,50.6%,627,49.4%,424,33.4%,16,1.3%,350,27.6%,17,1.3%,8,0.6%,454,35.8%,0,0.0%,126,9.9%,65,5.1%,946,74.5%,48.6%
24Q125,I.S. 125 Thom J. McCann Woodside,2016-17,1508,0,0,0,0,0,0,0,398,529,581,0,0,0,0,697,46.2%,811,53.8%,615,40.8%,25,1.7%,782,51.9%,1,0.1%,11,0.7%,74,4.9%,0,0.0%,254,16.8%,249,16.5%,765,50.7%,53.5%
24Q125,I.S. 125 Thom J. McCann Woodside,2017-18,1504,0,0,0,0,0,0,0,402,567,535,0,0,0,0,720,47.9%,784,52.1%,575,38.2%,28,1.9%,816,54.3%,2,0.1%,11,0.7%,72,4.8%,0,0.0%,243,16.2%,258,17.2%,"1,163",77.3%,79.4%
24Q125,I.S. 125 Thom J. McCann Woodside,2018-19,1509,0,0,0,0,0,0,0,374,565,570,0,0,0,0,735,48.7%,774,51.3%,588,39.0%,29,1.9%,803,53.2%,3,0.2%,7,0.5%,79,5.2%,0,0.0%,252,16.7%,251,16.6%,"1,142",75.7%,78.8%
24Q125,I.S. 125 Thom J. McCann Woodside,2019-20,1458,0,0,0,0,0,0,0,375,512,571,0,0,0,0,748,51.3%,710,48.7%,552,37.9%,25,1.7%,784,53.8%,6,0.4%,11,0.8%,79,5.4%,1,0.1%,231,15.8%,226,15.5%,"1,155",79.2%,80.5%
24Q125,I.S. 125 Thom J. McCann Woodside,2020-21,1376,0,0,0,0,0,0,0,351,512,513,0,0,0,0,725,52.7%,651,47.3%,509,37.0%,28,2.0%,749,54.4%,7,0.5%,8,0.6%,73,5.3%,2,0.1%,234,17.0%,268,19.5%,"1,057",76.8%,77.7%
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2016-17,974,0,100,105,94,116,118,126,102,115,98,0,0,0,0,501,51.4%,473,48.6%,33,3.4%,5,0.5%,189,19.4%,3,0.3%,2,0.2%,742,76.2%,0,0.0%,139,14.3%,38,3.9%,328,33.7%,15.3%
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2017-18,969,0,78,107,100,97,120,120,127,103,117,0,0,0,0,495,51.1%,474,48.9%,32,3.3%,5,0.5%,190,19.6%,3,0.3%,1,0.1%,738,76.2%,0,0.0%,138,14.2%,39,4.0%,357,36.8%,26.0%
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2018-19,952,0,82,78,110,98,100,124,129,132,99,0,0,0,0,478,50.2%,474,49.8%,37,3.9%,6,0.6%,188,19.7%,4,0.4%,2,0.2%,715,75.1%,0,0.0%,130,13.7%,32,3.4%,264,27.7%,24.3%
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2019-20,956,0,97,82,78,115,98,107,121,128,130,0,0,0,0,485,50.7%,471,49.3%,38,4.0%,7,0.7%,186,19.5%,7,0.7%,2,0.2%,716,74.9%,0,0.0%,139,14.5%,37,3.9%,343,35.9%,28.9%
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",2020-21,836,0,70,79,76,66,112,87,107,111,128,0,0,0,0,406,48.6%,430,51.4%,41,4.9%,7,0.8%,164,19.6%,9,1.1%,3,0.4%,612,73.2%,0,0.0%,118,14.1%,45,5.4%,242,28.9%,30.0%
24Q143,P.S. 143 Louis Armstrong,2016-17,1709,0,233,266,245,312,333,320,0,0,0,0,0,0,0,840,49.2%,869,50.8%,81,4.7%,31,1.8%,"1,581",92.5%,0,0.0%,2,0.1%,14,0.8%,0,0.0%,364,21.3%,887,51.9%,"1,589",93.0%,76.8%
24Q143,P.S. 143 Louis Armstrong,2017-18,1484,0,230,202,231,253,292,276,0,0,0,0,0,0,0,743,50.1%,741,49.9%,73,4.9%,23,1.5%,"1,371",92.4%,1,0.1%,2,0.1%,14,0.9%,0,0.0%,344,23.2%,809,54.5%,Above 95%,Above 95%,91.4%
24Q143,P.S. 143 Louis Armstrong,2018-19,1346,0,225,191,193,249,239,249,0,0,0,0,0,0,0,665,49.4%,681,50.6%,53,3.9%,12,0.9%,"1,261",93.7%,1,0.1%,6,0.4%,13,1.0%,0,0.0%,316,23.5%,777,57.7%,"1,277",94.9%,89.8%
24Q143,P.S. 143 Louis Armstrong,2019-20,1276,0,206,216,187,218,246,203,0,0,0,0,0,0,0,643,50.4%,633,49.6%,37,2.9%,16,1.3%,"1,202",94.2%,1,0.1%,8,0.6%,12,0.9%,0,0.0%,292,22.9%,768,60.2%,"1,188",93.1%,89.0%
24Q143,P.S. 143 Louis Armstrong,2020-21,1281,0,224,205,215,217,212,208,0,0,0,0,0,0,0,645,50.4%,636,49.6%,31,2.4%,20,1.6%,"1,209",94.4%,0,0.0%,6,0.5%,15,1.2%,0,0.0%,281,21.9%,792,61.8%,"1,200",93.7%,87.5%
24Q153,P.S. 153 Maspeth Elem,2016-17,1269,18,177,176,181,197,204,181,135,0,0,0,0,0,0,595,46.9%,674,53.1%,113,8.9%,11,0.9%,564,44.4%,5,0.4%,6,0.5%,570,44.9%,0,0.0%,224,17.7%,129,10.2%,863,68.0%,43.2%
24Q153,P.S. 153 Maspeth Elem,2017-18,1204,53,148,176,166,177,186,186,112,0,0,0,0,0,0,564,46.8%,640,53.2%,126,10.5%,9,0.7%,530,44.0%,7,0.6%,6,0.5%,526,43.7%,0,0.0%,216,17.9%,117,9.7%,861,71.5%,58.5%
24Q153,P.S. 153 Maspeth Elem,2018-19,1126,50,130,141,183,157,174,170,121,0,0,0,0,0,0,525,46.6%,601,53.4%,119,10.6%,9,0.8%,510,45.3%,9,0.8%,8,0.7%,471,41.8%,0,0.0%,207,18.4%,111,9.9%,733,65.1%,55.4%
24Q153,P.S. 153 Maspeth Elem,2019-20,1057,52,122,137,141,168,156,163,118,0,0,0,0,0,0,478,45.2%,579,54.8%,129,12.2%,12,1.1%,455,43.0%,9,0.9%,7,0.7%,445,42.1%,0,0.0%,204,19.3%,121,11.4%,684,64.7%,57.2%
