,School Campus,Intervention Type,Incident Location,Greater Than 21,Scanning Type,Scanning Incident,School Related,School Hours,Enforcment By,Restraints,Force,Type Of Force,Top Charge,SummonsCharge,Classification
2043,NEW DORP EVENING M/W(SI),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2044,NEW DORP EVENING M/W(SI),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2045,NEW DORP EVENING M/W(SI),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2046,NEW DORP HS(SI),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
2047,NEW DORP HS(SI),Juvenile Report,Off-Site,No,Non-Scanning,N,N,N,PATROL,Metal,N,None,,,M
2048,NEW DORP HS(SI),Juvenile Report,Off-Site,No,Non-Scanning,N,Y,N,PATROL,No Restraints,N,None,,,M
2049,NEW DORP HS(SI),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,M
2050,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2051,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2052,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2053,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2054,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2055,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2056,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2057,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2058,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2059,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2060,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2061,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2062,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2063,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2064,NEW DORP HS(SI),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2065,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2066,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2067,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2068,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2069,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2070,NEW DORP HS(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2071,NEW DORP HS(SI),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
2072,"NEW EXPLORATIONS INTO SCIENCE,TECHNOLOGY & MATH SCHOOL-NEST+m(MS)",Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2073,"NEW EXPLORATIONS INTO SCIENCE,TECHNOLOGY & MATH SCHOOL-NEST+m(MS)",Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2074,New Millennium Business Academy Middle School(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2075,New Millennium Business Academy Middle School(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2076,New Millennium Business Academy Middle School(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2077,New Millennium Business Academy Middle School(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2078,New Millennium Business Academy Middle School(XW),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2079,New Millennium Business Academy Middle School(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2080,New Millennium Business Academy Middle School(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,V
2081,New Millennium Business Academy Middle School(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2082,New Millennium Business Academy Middle School(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2083,New Millennium Business Academy Middle School(XW),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2084,New MS@Q314 (QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2085,New Settlement Community Campus(XW),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2086,NEW UTRECHT EVENING HS M/W(BS)  ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2087,NEW UTRECHT EVENING HS M/W(BS)  ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2088,NEW UTRECHT HS(BS) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2089,NEW UTRECHT HS(BS) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2090,NEW UTRECHT HS(BS) ,Mitigated,Off-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2091,NEW WORLD HS(XE),Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,M
2092,NEW WORLD HS(XE),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,V
2093,New York City Academy for Discovery(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2094,NEWTOWN HS(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2095,NEWTOWN HS(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
2096,NORMAN THOMAS HS(MS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,PATROL,No Restraints,N,None,,,M
2097,NYC ISchool(MS),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
2098,Olympus Academy(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2099,P009Q@Q268,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2100,P036K(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2101,P036K(Brooklyn),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2102,P140(BN),Child in Crisis,On-Site,No,Random,N,Y,Y,,No Restraints,N,None,,,
2103,P169(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2104,P169(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2105,P169(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2106,P169(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2107,P169(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2108,P169(MN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2109,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2110,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2111,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2112,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2113,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2114,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2115,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2116,P186(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2117,P224(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2118,P25 Annex Arthur Kill Road(SI),Arrested,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,ASSAULT,,M
2119,P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2120,P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
2121,P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2122,P25 South Richmond(SI),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2123,P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
2124,P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
2125,P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,No Restraints,N,None,,,V
2126,P25 South Richmond(SI),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,M
2127,P25 South Richmond(SI),Mitigated,On-Site,No,Full-Time,Y,Y,Y,DOE,No Restraints,N,None,,,
2128,P25 South Richmond(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2129,P25 South Richmond(SI),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2130,P25 South Richmond(SI),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2131,P35(MS),Arrested,Off-Site,No,Full-Time,N,N,N,DB,No Restraints,N,None,ROBBERY,,F
2132,P35(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,
2133,P35(MS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,N,None,,,
2134,P35(MS),Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
2135,P35(MS),Juvenile Report,On-Site,No,Full-Time,N,Y,Y,SSA,Metal,Y,Physical Force,,,M
2136,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2137,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2138,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2139,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2140,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2141,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2142,P35(MS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2143,P35(MS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,BOX CUTTER,V
2144,P35(MS),Summons,On-Site,No,Full-Time,N,Y,Y,PATROL,No Restraints,N,None,,"MARIJUANA, POSSESSION OF",V
2145,P368(BN) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2146,P369(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2147,P369(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2148,P369(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2149,P369(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2150,P37 ANNEX(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2151,P37 ANNEX(SI),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2152,P37 ANNEX(SI),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2153,P370(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2154,P371(BS),Arrested,On-Site,No,Full-Time,Y,Y,Y,PATROL,Metal,N,None,CRIM MISCHIEF,,F
2155,P371(BS),Arrested,Off-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
2156,P371(BS),Arrested,Off-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,F
2157,P371(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
2158,P371(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2159,P371(BS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2160,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2161,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2162,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2163,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2164,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2165,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2166,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2167,P371(BS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2168,P373 BKYLN TRANSITION CTR(BN),Arrested,On-Site,No,Non-Scanning,N,Y,Y,DB,Metal,N,None,GRAND LARCENY,,F
2169,P373 BKYLN TRANSITION CTR(BN),Arrested,On-Site,No,Non-Scanning,N,N,Y,PATROL,Metal,N,None,CPW,,M
2170,P373 BKYLN TRANSITION CTR(BN),Arrested,Off-Site,No,Non-Scanning,N,Y,N,PATROL,Metal,N,None,AGGR HARASS,,M
2171,P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
2172,P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2173,P373 BKYLN TRANSITION CTR(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2174,P4@P179(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2175,P4@P843(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2176,P721 OTC(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2177,P721 OTC(BS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
2178,P721 OTC(BS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2179,P721 OTC(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2180,P721 OTC(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2181,P721 OTC(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2182,P721 OTC(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2183,P721 OTC(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2184,P721 OTC(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2185,P721 OTC(XE),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2186,P723(XE),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2187,P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2188,P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2189,P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2190,P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2191,P723X@Jill Chaifetz Transfer HS,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2192,P752 CAREER DEV.(QS),Arrested,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,ASSAULT,,M
2193,P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2194,P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2195,P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2196,P752 CAREER DEV.(QS),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,,No Restraints,N,None,,,
2197,P752 CAREER DEV.(QS),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2198,P753 SCHOOL FOR CAREER DEV.(BN),Child in Crisis,On-Site,No,Full-Time,N,Y,Y,PATROL,Metal,N,None,,,
2199,P753 SCHOOL FOR CAREER DEV.(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2200,P9@WALTER REED SCHOOL(QN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2201,P9@WALTER REED SCHOOL(QN),Mitigated,On-Site,Yes,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2202,PACE HS(MS),Juvenile Report,On-Site,No,Non-Scanning,N,Y,Y,SSA,No Restraints,N,None,,,V
2203,PACE HS(MS),Juvenile Report,On-Site,No,Unannounced,Y,Y,Y,SSA,No Restraints,N,None,,,V
2204,PACE HS(MS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,PATROL,Metal,N,None,,,
2205,PACE HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2206,PACE HS(MS),Mitigated,On-Site,No,Unannounced,Y,Y,Y,DOE,No Restraints,N,None,,,
2207,PACE HS(MS),Summons,On-Site,No,Non-Scanning,N,Y,Y,PATROL,No Restraints,N,None,,OTHER ADMIN CODE,V
2208,Pan American International HS(QN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2209,Passages Academy at Belmont(BN),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2210,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2211,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2212,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2213,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2214,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2215,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2216,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2217,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2218,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2219,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2220,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2221,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2222,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Full-Time,N,Y,Y,DOE,No Restraints,N,None,,,
2223,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2224,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2225,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2226,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2227,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2228,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2229,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2230,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2231,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2232,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2233,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2234,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2235,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2236,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2237,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2238,Passages Academy at Belmont(BN),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2239,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,RAPE,,F
2240,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2241,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2242,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2243,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2244,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2245,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2246,PATHWAYS COLLEGE PREPARATORY SCHOOL(QS),Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2247,Pelham Lab High School (XE),Arrested,Off-Site,No,Full-Time,N,Y,Y,DB,Metal,N,None,ROBBERY,,F
2248,Performing Arts & Technology HS(PATHS)(BN) ,Juvenile Report,On-Site,No,Full-Time,Y,Y,Y,SSA,No Restraints,N,None,,,M
2249,PORT RICHMOND HS(SI) ,Arrested,Off-Site,No,Non-Scanning,N,N,N,DB,Metal,N,None,ROBBERY,,F
2250,PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
2251,PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2252,PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2253,PORT RICHMOND HS(SI) ,Child in Crisis,On-Site,No,Non-Scanning,N,Y,Y,,No Restraints,N,None,,,
2254,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,N,None,,,
2255,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2256,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2257,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,SSA,Metal,Y,Physical Force,,,
2258,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2259,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2260,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2261,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2262,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2263,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
2264,PORT RICHMOND HS(SI) ,Mitigated,On-Site,No,Non-Scanning,N,Y,Y,DOE,No Restraints,N,None,,,
